CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment_Level
MF-182504,1102,5,1759,1,3,3,133,Bronze
CB-20251,1117,5,1841,1,3,3,133,Bronze
KB-63152,1117,6,1846,1,3,3,133,Bronze
EG-139004,1117,5,1833,1,3,3,133,Bronze
BD-13202,1100,5,1829,1,3,3,133,Bronze
DK-132252,1121,6,1819,1,3,3,133,Bronze
ML-173951,1095,5,1814,1,3,3,133,Bronze
JB-159253,1124,5,1800,1,3,3,133,Bronze
BB-109902,1109,5,1808,1,3,3,133,Bronze
KL-165551,1110,5,1796,1,3,3,133,Bronze
MO-78001,1125,6,1885,1,3,3,133,Bronze
ZD-219251,1113,5,1889,1,3,3,133,Bronze
TC-212953,1124,5,1860,1,3,3,133,Bronze
SP-209203,1101,6,1866,1,3,3,133,Bronze
LC-70501,1102,5,1909,1,3,3,133,Bronze
HM-149803,1120,6,1926,1,3,3,133,Bronze
SW-202754,1125,6,1966,1,3,3,133,Bronze
TB-112501,1096,5,1957,1,3,3,133,Bronze
LS-169452,1122,5,1979,1,3,3,133,Bronze
ND-84601,1103,5,1973,1,3,3,133,Bronze
EL-37351,1121,6,1976,1,3,3,133,Bronze
EB-137502,1127,5,2024,1,3,3,133,Bronze
BP-10502,1106,5,2031,1,3,3,133,Bronze
CM-121604,1121,6,2533,1,3,3,133,Bronze
JB-160454,1102,5,2518,1,3,3,133,Bronze
MH-180253,1115,5,2520,1,3,3,133,Bronze
JS-160304,1123,6,2519,1,3,3,133,Bronze
CJ-118753,1108,5,2494,1,3,3,133,Bronze
GM-144402,1114,6,2402,1,3,3,133,Bronze
VG-218052,1099,5,2410,1,3,3,133,Bronze
MS-173652,1100,5,2419,1,3,3,133,Bronze
BN-115152,1115,5,2433,1,3,3,133,Bronze
JS-158802,1106,6,2373,1,3,3,133,Bronze
JF-154154,1097,6,2371,1,3,3,133,Bronze
JS-160303,1116,5,2337,1,3,3,133,Bronze
LC-171401,1108,5,2287,1,3,3,133,Bronze
KM-162254,1109,6,2261,1,3,3,133,Bronze
MK-181602,1117,5,2254,1,3,3,133,Bronze
TS-215054,1106,6,2243,1,3,3,133,Bronze
JG-153104,1097,6,2241,1,3,3,133,Bronze
AC-106603,1097,6,2189,1,3,3,133,Bronze
MV-174851,1114,5,2222,1,3,3,133,Bronze
AA-3152,1097,6,2234,1,3,3,133,Bronze
FA-142301,1117,5,2177,1,3,3,133,Bronze
CT-119953,1123,6,2064,1,3,3,133,Bronze
GA-145152,1117,6,2146,1,3,3,133,Bronze
JS-159402,1100,5,2143,1,3,3,133,Bronze
SU-206651,1099,5,2131,1,3,3,133,Bronze
AC-106154,1101,5,2538,1,3,2,132,Bronze
DB-136151,1122,5,2567,1,3,2,132,Bronze
AR-105703,1097,6,2581,1,3,2,132,Bronze
SO-203354,1124,6,2603,1,3,2,132,Bronze
MK-179052,1116,5,2601,1,3,2,132,Bronze
DB-132103,1116,5,2689,1,3,2,132,Bronze
CL-118902,1108,6,2709,1,3,2,132,Bronze
SV-209352,1095,5,2719,1,3,2,132,Bronze
DJ-135101,1101,6,2668,1,3,2,132,Bronze
SG-200803,1098,5,2666,1,3,2,132,Bronze
DN-136901,1114,6,2649,1,3,2,132,Bronze
JH-159852,1106,6,2652,1,3,2,132,Bronze
AG-105253,1107,5,2620,1,3,2,132,Bronze
BD-115603,1102,6,2756,1,3,2,132,Bronze
CA-120551,1108,5,2746,1,3,2,132,Bronze
JF-154902,1099,5,2761,1,3,2,132,Bronze
MH-177852,1110,5,2780,1,3,2,132,Bronze
KF-62852,1127,6,2808,1,3,2,132,Bronze
KB-166003,1096,6,2818,1,3,2,132,Bronze
PB-188051,1103,5,3440,1,3,2,132,Bronze
TB-215203,1125,5,3486,1,3,2,132,Bronze
CV-128051,1099,5,3384,1,3,2,132,Bronze
DV-134654,1124,6,3343,1,3,2,132,Bronze
AJ-109453,1123,6,3517,1,3,2,132,Bronze
RP-198551,1116,5,3516,1,3,2,132,Bronze
JD-61502,1116,5,3652,1,3,2,132,Bronze
MS-175302,1110,6,3698,1,3,2,132,Bronze
RH-194954,1127,5,3622,1,3,2,132,Bronze
GW-146052,1113,6,3745,1,3,2,132,Bronze
DE-132551,1114,5,3761,1,3,2,132,Bronze
MN-179352,1103,5,3182,1,3,2,132,Bronze
AG-103001,1122,5,3212,1,3,2,132,Bronze
DG-133004,1127,5,3195,1,3,2,132,Bronze
AS-102854,1114,6,3215,1,3,2,132,Bronze
SR-204254,1103,5,3234,1,3,2,132,Bronze
GM-146802,1102,5,3115,1,3,2,132,Bronze
CS-125053,1122,6,3164,1,3,2,132,Bronze
KH-163604,1096,6,3102,1,3,2,132,Bronze
SF-202002,1100,6,3100,1,3,2,132,Bronze
CS-124003,1096,5,3041,1,3,2,132,Bronze
GM-144554,1111,6,3078,1,3,2,132,Bronze
SG-208903,1111,6,2863,1,3,2,132,Bronze
HE-148002,1107,6,2874,1,3,2,132,Bronze
RR-195252,1107,6,2907,1,3,2,132,Bronze
SS-205152,1095,6,2889,1,3,2,132,Bronze
MZ-173351,1116,6,2892,1,3,2,132,Bronze
AB-101052,1122,6,2949,1,3,2,132,Bronze
TS-214302,1114,5,3018,1,3,2,132,Bronze
EM-140651,1111,5,4264,1,3,2,132,Bronze
AS-102254,1117,5,4262,1,3,2,132,Bronze
TS-113702,1113,6,4243,1,3,2,132,Bronze
BS-18001,1106,5,4163,1,3,2,132,Bronze
JP-61352,1121,5,4201,1,3,2,132,Bronze
BP-112902,1108,5,3892,1,3,2,132,Bronze
BS-113804,1123,5,3888,1,3,2,132,Bronze
JD-158952,1101,5,3959,1,3,2,132,Bronze
MS-78302,1099,5,4017,1,3,2,132,Bronze
IG-50851,1096,6,4148,1,3,2,132,Bronze
JC-157751,1102,6,4133,1,3,2,132,Bronze
NM-185202,1114,5,4103,1,3,2,132,Bronze
VG-218053,1097,6,4084,1,3,2,132,Bronze
LC-170502,1099,6,4298,1,3,1,131,Bronze
RD-99302,1123,5,4339,1,3,1,131,Bronze
MP-174702,1100,6,4416,1,3,1,131,Bronze
JF-155651,1100,5,4381,1,3,1,131,Bronze
JK-156402,1095,5,4359,1,3,1,131,Bronze
DB-136601,1125,6,4522,1,3,1,131,Bronze
DB-132702,1104,6,4532,1,3,1,131,Bronze
RH-95551,1121,5,4477,1,3,1,131,Bronze
BG-116953,1104,6,4753,1,3,1,131,Bronze
AW-108402,1111,5,4839,1,3,1,131,Bronze
MG-176501,1114,5,4904,1,3,1,131,Bronze
GB-145754,1108,5,4717,1,3,1,131,Bronze
BS-117552,1101,6,4698,1,3,1,131,Bronze
MM-172603,1099,5,4620,1,3,1,131,Bronze
SP-206501,1122,6,4536,1,3,1,131,Bronze
ML-180402,1102,6,4549,1,3,1,131,Bronze
GT-147103,1103,6,5364,1,3,1,131,Bronze
LW-168252,1117,5,5260,1,3,1,131,Bronze
ML-177552,1096,6,5182,1,3,1,131,Bronze
DK-130902,1119,6,5428,1,3,1,131,Bronze
YC-218954,1099,5,5455,1,3,1,131,Bronze
LR-169154,1121,6,5143,1,3,1,131,Bronze
MY-182951,1095,6,8991,1,3,1,131,Bronze
HL-150401,1125,6,8802,1,3,1,131,Bronze
TA-213851,1113,6,9717,1,3,1,131,Bronze
JG-151602,1124,5,9340,1,3,1,131,Bronze
AC-104501,1103,5,7610,1,3,1,131,Bronze
BG-110352,1124,6,7445,1,3,1,131,Bronze
JH-159854,1124,6,7955,1,3,1,131,Bronze
CM-126554,1122,6,6340,1,3,1,131,Bronze
AS-102252,1107,6,6300,1,3,1,131,Bronze
CG-125201,1123,6,6267,1,3,1,131,Bronze
JF-154152,1122,6,6489,1,3,1,131,Bronze
AR-105404,1101,6,6609,1,3,1,131,Bronze
DB-132102,1102,5,6544,1,3,1,131,Bronze
ME-173201,1100,6,5608,1,3,1,131,Bronze
GK-146201,1107,5,5556,1,3,1,131,Bronze
NP-183254,1120,6,5532,1,3,1,131,Bronze
CC-23702,1101,6,5544,1,3,1,131,Bronze
RM-196754,1101,5,5978,1,3,1,131,Bronze
PS-189701,1122,6,5988,1,3,1,131,Bronze
SS-104103,1121,7,329,1,2,5,125,Bronze
MS-177101,1124,7,314,1,2,5,125,Bronze
DK-132251,1096,8,652,1,2,4,124,Bronze
TC-215354,1099,7,742,1,2,4,124,Bronze
DH-136753,1118,7,822,1,2,4,124,Bronze
JH-54301,1102,7,790,1,2,4,124,Bronze
HF-149953,1109,7,1363,1,2,4,124,Bronze
IM-150552,1110,7,1357,1,2,4,124,Bronze
DO-136454,1121,7,1267,1,2,4,124,Bronze
SS-201404,1110,8,1324,1,2,4,124,Bronze
DB-136604,1107,7,1156,1,2,4,124,Bronze
RD-198104,1109,8,1137,1,2,4,124,Bronze
EH-140054,1097,7,1220,1,2,4,124,Bronze
CK-122053,1099,7,1207,1,2,4,124,Bronze
SW-204552,1102,8,1259,1,2,4,124,Bronze
JW-159554,1100,7,1245,1,2,4,124,Bronze
KB-166004,1096,7,984,1,2,4,124,Bronze
RH-196003,1101,7,1019,1,2,4,124,Bronze
VD-116702,1095,7,1107,1,2,4,124,Bronze
EH-41251,1117,7,1087,1,2,4,124,Bronze
FO-143053,1117,7,929,1,2,4,124,Bronze
RF-198404,1101,8,947,1,2,4,124,Bronze
WB-218502,1116,8,969,1,2,4,124,Bronze
NF-83851,1096,7,2029,1,2,3,123,Bronze
HP-148154,1125,7,1991,1,2,3,123,Bronze
GH-144253,1113,7,1956,1,2,3,123,Bronze
CG-120401,1116,7,1925,1,2,3,123,Bronze
BO-114251,1100,7,1939,1,2,3,123,Bronze
SV-209354,1097,8,1903,1,2,3,123,Bronze
DP-131653,1102,7,1874,1,2,3,123,Bronze
CM-121903,1095,8,1864,1,2,3,123,Bronze
JR-162102,1113,7,1888,1,2,3,123,Bronze
JK-153702,1096,8,1779,1,2,3,123,Bronze
TC-214753,1104,7,1776,1,2,3,123,Bronze
LB-167352,1104,8,1780,1,2,3,123,Bronze
KM-163753,1097,8,1813,1,2,3,123,Bronze
RB-195703,1115,8,1824,1,2,3,123,Bronze
AH-100304,1107,7,1744,1,2,3,123,Bronze
MV-181904,1114,7,1736,1,2,3,123,Bronze
KH-166302,1103,8,1434,1,2,3,123,Bronze
DL-133154,1117,8,1458,1,2,3,123,Bronze
RH-195101,1115,7,1448,1,2,3,123,Bronze
TB-115202,1113,7,1451,1,2,3,123,Bronze
SW-203502,1107,8,1472,1,2,3,123,Bronze
DK-28352,1116,8,1542,1,2,3,123,Bronze
CS-124902,1097,8,1506,1,2,3,123,Bronze
DW-135852,1107,8,1490,1,2,3,123,Bronze
VT-217002,1102,8,1496,1,2,3,123,Bronze
LL-168403,1121,7,1613,1,2,3,123,Bronze
BP-110502,1100,7,1581,1,2,3,123,Bronze
AS-102853,1113,8,1584,1,2,3,123,Bronze
BD-113203,1100,7,1652,1,2,3,123,Bronze
SC-200202,1103,7,1645,1,2,3,123,Bronze
LW-69902,1109,8,1696,1,2,3,123,Bronze
CP-123402,1103,7,2537,1,2,3,123,Bronze
BD-115002,1114,8,2534,1,2,3,123,Bronze
HF-149954,1116,7,2534,1,2,3,123,Bronze
PO-188654,1095,7,2494,1,2,3,123,Bronze
BP-112904,1107,7,2472,1,2,3,123,Bronze
PG-188203,1115,8,2453,1,2,3,123,Bronze
ND-183703,1107,8,2452,1,2,3,123,Bronze
JO-152801,1109,7,2069,1,2,3,123,Bronze
ML-177554,1124,7,2071,1,2,3,123,Bronze
KH-63302,1114,7,2058,1,2,3,123,Bronze
DB-132101,1111,7,2179,1,2,3,123,Bronze
GM-146803,1100,8,2181,1,2,3,123,Bronze
TN-210401,1117,7,2186,1,2,3,123,Bronze
DB-129104,1116,8,2172,1,2,3,123,Bronze
MG-178753,1100,8,2233,1,2,3,123,Bronze
BS-118003,1104,8,2224,1,2,3,123,Bronze
DP-131054,1101,8,2215,1,2,3,123,Bronze
HG-150253,1101,7,2211,1,2,3,123,Bronze
GW-146054,1123,7,2190,1,2,3,123,Bronze
MY-173804,1124,7,2255,1,2,3,123,Bronze
CC-126704,1124,7,2271,1,2,3,123,Bronze
PV-189852,1116,7,2313,1,2,3,123,Bronze
AS-102403,1107,8,2358,1,2,3,123,Bronze
AS-102401,1116,7,2374,1,2,3,123,Bronze
AB-100153,1111,8,2375,1,2,3,123,Bronze
BP-110952,1097,8,2425,1,2,3,123,Bronze
BS-117554,1096,7,2564,1,2,2,122,Bronze
TB-215953,1123,7,2561,1,2,2,122,Bronze
RO-97801,1099,7,2597,1,2,2,122,Bronze
SU-206654,1115,7,2596,1,2,2,122,Bronze
JE-157452,1127,7,2614,1,2,2,122,Bronze
HA-149204,1115,8,2586,1,2,2,122,Bronze
TP-215651,1109,8,2570,1,2,2,122,Bronze
PA-190603,1118,7,2808,1,2,2,122,Bronze
RF-198401,1110,7,2803,1,2,2,122,Bronze
MS-177103,1124,7,2762,1,2,2,122,Bronze
BF-112152,1121,7,2734,1,2,2,122,Bronze
CA-123102,1109,7,2734,1,2,2,122,Bronze
RB-194354,1114,8,2663,1,2,2,122,Bronze
KB-162403,1100,7,2661,1,2,2,122,Bronze
RM-196752,1099,8,3011,1,2,2,122,Bronze
DG-133003,1125,7,3034,1,2,2,122,Bronze
BE-114552,1098,7,2971,1,2,2,122,Bronze
PT-190903,1101,8,2858,1,2,2,122,Bronze
ED-138852,1110,8,3080,1,2,2,122,Bronze
KB-162404,1099,7,3152,1,2,2,122,Bronze
JD-157903,1110,8,3104,1,2,2,122,Bronze
AM-103601,1110,8,3217,1,2,2,122,Bronze
BG-117402,1101,7,3270,1,2,2,122,Bronze
BT-116804,1115,7,3197,1,2,2,122,Bronze
SC-207253,1102,7,3215,1,2,2,122,Bronze
BF-111703,1114,8,3179,1,2,2,122,Bronze
JB-160453,1095,7,3176,1,2,2,122,Bronze
JC-157752,1096,8,3185,1,2,2,122,Bronze
JK-156251,1096,7,3778,1,2,2,122,Bronze
MG-176504,1124,7,3785,1,2,2,122,Bronze
BK-112602,1121,8,3859,1,2,2,122,Bronze
TC-209801,1122,7,3839,1,2,2,122,Bronze
MC-178454,1096,7,3805,1,2,2,122,Bronze
SH-199751,1120,7,3622,1,2,2,122,Bronze
JP-155204,1103,7,3638,1,2,2,122,Bronze
HG-150254,1101,7,3690,1,2,2,122,Bronze
LP-170954,1104,7,3654,1,2,2,122,Bronze
AT-104353,1111,8,3364,1,2,2,122,Bronze
AG-103003,1097,8,3364,1,2,2,122,Bronze
DR-128801,1124,7,3328,1,2,2,122,Bronze
DK-133754,1114,8,3318,1,2,2,122,Bronze
EB-139301,1114,8,3305,1,2,2,122,Bronze
TC-111452,1107,7,3384,1,2,2,122,Bronze
CD-119802,1096,7,3430,1,2,2,122,Bronze
MH-174401,1103,8,3492,1,2,2,122,Bronze
JR-156702,1107,8,3510,1,2,2,122,Bronze
JF-154901,1107,8,3438,1,2,2,122,Bronze
RE-94502,1110,7,4267,1,2,2,122,Bronze
DF-131351,1104,8,4201,1,2,2,122,Bronze
PR-188803,1120,7,4204,1,2,2,122,Bronze
EJ-141551,1122,7,4223,1,2,2,122,Bronze
VB-217451,1107,7,4206,1,2,2,122,Bronze
DM-133454,1117,8,4074,1,2,2,122,Bronze
AS-100902,1110,8,4140,1,2,2,122,Bronze
MH-176202,1118,7,4013,1,2,2,122,Bronze
CR-125801,1117,8,4013,1,2,2,122,Bronze
MO-179502,1101,8,4009,1,2,2,122,Bronze
FH-143502,1096,8,4000,1,2,2,122,Bronze
FP-143204,1118,8,4047,1,2,2,122,Bronze
LS-172001,1110,8,4036,1,2,2,122,Bronze
JM-155351,1118,7,3973,1,2,2,122,Bronze
LF-171854,1117,7,3931,1,2,2,122,Bronze
JF-153552,1108,8,3944,1,2,2,122,Bronze
BF-110202,1110,8,3939,1,2,2,122,Bronze
SC-203054,1124,7,3980,1,2,2,122,Bronze
BM-117852,1097,7,4330,1,2,1,121,Bronze
RE-194501,1118,7,4319,1,2,1,121,Bronze
NF-185953,1106,7,4287,1,2,1,121,Bronze
FH-143652,1096,8,4470,1,2,1,121,Bronze
RA-199452,1118,7,4439,1,2,1,121,Bronze
DB-130604,1111,7,4532,1,2,1,121,Bronze
AT-107352,1097,8,4359,1,2,1,121,Bronze
BP-111852,1108,7,4348,1,2,1,121,Bronze
MS-178302,1118,7,4366,1,2,1,121,Bronze
GH-146652,1100,8,4428,1,2,1,121,Bronze
MW-182351,1111,8,5128,1,2,1,121,Bronze
GA-147251,1097,7,5111,1,2,1,121,Bronze
KM-162251,1095,8,5006,1,2,1,121,Bronze
AS-102852,1114,7,4997,1,2,1,121,Bronze
KL-165554,1111,8,5019,1,2,1,121,Bronze
SW-202452,1107,7,5017,1,2,1,121,Bronze
TT-210704,1126,7,4916,1,2,1,121,Bronze
JL-152352,1108,7,4913,1,2,1,121,Bronze
TR-213251,1096,7,5454,1,2,1,121,Bronze
DK-133753,1099,7,5450,1,2,1,121,Bronze
JB-160003,1096,8,5478,1,2,1,121,Bronze
LW-172154,1116,7,5422,1,2,1,121,Bronze
MW-182204,1112,7,5342,1,2,1,121,Bronze
TT-214604,1107,7,5365,1,2,1,121,Bronze
KB-163151,1097,8,5181,1,2,1,121,Bronze
EH-137651,1097,8,5217,1,2,1,121,Bronze
ZD-219252,1096,7,4548,1,2,1,121,Bronze
SC-206953,1104,7,4596,1,2,1,121,Bronze
IG-150851,1108,7,4573,1,2,1,121,Bronze
PM-189402,1116,7,4564,1,2,1,121,Bronze
PG-188952,1097,7,4707,1,2,1,121,Bronze
MH-177851,1095,7,4676,1,2,1,121,Bronze
DR-129402,1122,7,4652,1,2,1,121,Bronze
AR-105701,1097,7,4880,1,2,1,121,Bronze
MS-173651,1122,7,4809,1,2,1,121,Bronze
SC-204403,1104,8,4842,1,2,1,121,Bronze
DM-133452,1097,8,4806,1,2,1,121,Bronze
PW-190302,1102,8,5988,1,2,1,121,Bronze
KH-166904,1097,7,5991,1,2,1,121,Bronze
AA-103152,1108,7,6105,1,2,1,121,Bronze
AM-107052,1120,7,6094,1,2,1,121,Bronze
JB-159251,1104,8,6083,1,2,1,121,Bronze
KH-165104,1117,7,5954,1,2,1,121,Bronze
JH-158203,1108,7,5947,1,2,1,121,Bronze
JG-153101,1114,8,5932,1,2,1,121,Bronze
SR-207402,1118,8,5929,1,2,1,121,Bronze
RM-193751,1113,8,5541,1,2,1,121,Bronze
AC-104504,1106,7,5529,1,2,1,121,Bronze
RD-194802,1095,7,5552,1,2,1,121,Bronze
SC-202302,1111,8,5550,1,2,1,121,Bronze
DL-134952,1117,8,5618,1,2,1,121,Bronze
TS-216102,1115,8,5779,1,2,1,121,Bronze
CC-124753,1111,7,5779,1,2,1,121,Bronze
LP-170953,1114,7,5720,1,2,1,121,Bronze
YS-218804,1104,8,6722,1,2,1,121,Bronze
Co-126401,1099,8,6813,1,2,1,121,Bronze
BK-112601,1123,7,6899,1,2,1,121,Bronze
RF-197351,1096,8,6855,1,2,1,121,Bronze
RP-193901,1110,7,6918,1,2,1,121,Bronze
FH-143654,1100,8,6989,1,2,1,121,Bronze
TH-212352,1103,8,6523,1,2,1,121,Bronze
DA-134503,1108,8,6447,1,2,1,121,Bronze
NF-184752,1101,8,6407,1,2,1,121,Bronze
MJ-177404,1117,7,6321,1,2,1,121,Bronze
CS-124602,1101,7,6210,1,2,1,121,Bronze
JL-151302,1116,8,7903,1,2,1,121,Bronze
MG-182051,1121,7,7669,1,2,1,121,Bronze
GZ-144702,1102,8,8432,1,2,1,121,Bronze
NC-185354,1101,7,8240,1,2,1,121,Bronze
Dl-136001,1100,8,8124,1,2,1,121,Bronze
CW-119052,1103,8,7410,1,2,1,121,Bronze
PS-190453,1115,8,7221,1,2,1,121,Bronze
RF-198402,1114,7,7357,1,2,1,121,Bronze
MO-178001,1101,7,9347,1,2,1,121,Bronze
SP-206201,1100,8,9224,1,2,1,121,Bronze
DB-130601,1111,7,9904,1,2,1,121,Bronze
TB-214001,1120,7,9033,1,2,1,121,Bronze
RB-193601,1115,8,10106,1,2,1,121,Bronze
AA-103754,1114,9,1056,1,1,4,114,Bronze
TS-212052,1121,9,1262,1,1,4,114,Bronze
AB-101053,1127,10,1234,1,1,4,114,Bronze
AB-101654,1120,8,1114,1,1,4,114,Bronze
ST-205302,1101,10,1308,1,1,4,114,Bronze
MC-175754,1122,8,1304,1,1,4,114,Bronze
FP-143203,1124,8,751,1,1,4,114,Bronze
AT-4352,1123,8,748,1,1,4,114,Bronze
GA-147254,1100,11,1400,1,1,3,113,Bronze
KE-164204,1121,8,1686,1,1,3,113,Bronze
SC-206802,1116,9,1673,1,1,3,113,Bronze
BT-114853,1125,10,1678,1,1,3,113,Bronze
JG-151601,1125,8,1631,1,1,3,113,Bronze
MV-174854,1122,9,1561,1,1,3,113,Bronze
RM-197503,1111,9,1560,1,1,3,113,Bronze
PN-187754,1125,8,1467,1,1,3,113,Bronze
RD-197204,1116,10,1420,1,1,3,113,Bronze
GP-147403,1096,9,1759,1,1,3,113,Bronze
JB-154004,1102,10,1791,1,1,3,113,Bronze
ME-177254,1123,8,1908,1,1,3,113,Bronze
KH-163603,1100,10,1958,1,1,3,113,Bronze
CB-124154,1121,8,1949,1,1,3,113,Bronze
DL-133303,1122,11,1949,1,1,3,113,Bronze
NB-186554,1114,9,1974,1,1,3,113,Bronze
EB-139751,1114,9,1985,1,1,3,113,Bronze
BP-110954,1112,12,2442,1,1,3,113,Bronze
FM-142154,1102,10,2456,1,1,3,113,Bronze
LE-168101,1109,9,2499,1,1,3,113,Bronze
EH-140053,1123,8,2489,1,1,3,113,Bronze
CL-127003,1116,9,2506,1,1,3,113,Bronze
AR-108253,1117,11,2435,1,1,3,113,Bronze
MG-181453,1097,11,2416,1,1,3,113,Bronze
CV-128054,1100,9,2372,1,1,3,113,Bronze
LH-169004,1116,9,2298,1,1,3,113,Bronze
MK-179054,1123,8,2302,1,1,3,113,Bronze
TT-212653,1096,10,2333,1,1,3,113,Bronze
DB-132104,1104,10,2333,1,1,3,113,Bronze
CS-123553,1124,11,2227,1,1,3,113,Bronze
RP-198554,1123,8,2169,1,1,3,113,Bronze
PC-190001,1116,9,2185,1,1,3,113,Bronze
SH-203954,1118,10,2180,1,1,3,113,Bronze
PM-189403,1124,9,2575,1,1,2,112,Bronze
LC-168704,1122,8,2579,1,1,2,112,Bronze
RA-192854,1100,9,2619,1,1,2,112,Bronze
KN-163904,1114,9,2618,1,1,2,112,Bronze
LC-171404,1108,9,2633,1,1,2,112,Bronze
DR-128803,1101,9,2664,1,1,2,112,Bronze
PV-189851,1103,9,2717,1,1,2,112,Bronze
TG-213101,1109,9,2762,1,1,2,112,Bronze
CS-122504,1121,12,2757,1,1,2,112,Bronze
BG-110354,1123,8,2799,1,1,2,112,Bronze
JD-158953,1121,9,2770,1,1,2,112,Bronze
TB-216254,1125,9,2798,1,1,2,112,Bronze
GZ-144703,1116,10,2789,1,1,2,112,Bronze
SD-204851,1113,9,3462,1,1,2,112,Bronze
CM-124453,1110,11,3473,1,1,2,112,Bronze
MJ-177401,1116,9,3419,1,1,2,112,Bronze
CL-125652,1100,9,3424,1,1,2,112,Bronze
GP-147402,1103,9,3409,1,1,2,112,Bronze
SH-199754,1124,13,3408,1,1,2,112,Bronze
PF-192251,1097,10,3374,1,1,2,112,Bronze
DB-129103,1097,10,3307,1,1,2,112,Bronze
PB-191503,1100,12,3294,1,1,2,112,Bronze
SC-208453,1103,12,3341,1,1,2,112,Bronze
EB-141703,1114,10,3344,1,1,2,112,Bronze
CS-124004,1097,9,3651,1,1,2,112,Bronze
NM-184453,1125,9,3664,1,1,2,112,Bronze
BP-111854,1096,9,3676,1,1,2,112,Bronze
NG-184302,1122,8,3620,1,1,2,112,Bronze
JK-160902,1103,11,3514,1,1,2,112,Bronze
AH-106902,1125,9,3514,1,1,2,112,Bronze
GM-146801,1096,12,3550,1,1,2,112,Bronze
SC-205753,1122,10,3563,1,1,2,112,Bronze
HG-148451,1107,13,3561,1,1,2,112,Bronze
JK-160903,1117,9,3798,1,1,2,112,Bronze
AT-107354,1108,10,3831,1,1,2,112,Bronze
TG-216403,1121,10,3822,1,1,2,112,Bronze
RB-194653,1095,10,3867,1,1,2,112,Bronze
MM-179204,1102,11,3793,1,1,2,112,Bronze
SL-201552,1124,9,3701,1,1,2,112,Bronze
BS-116652,1124,9,3734,1,1,2,112,Bronze
CS-123554,1101,11,3201,1,1,2,112,Bronze
MK-179053,1121,10,3269,1,1,2,112,Bronze
JH-154301,1101,10,3258,1,1,2,112,Bronze
DK-128354,1116,12,3256,1,1,2,112,Bronze
AS-100904,1123,9,3255,1,1,2,112,Bronze
JK-156403,1112,9,3219,1,1,2,112,Bronze
HG-149654,1118,12,3250,1,1,2,112,Bronze
MG-182053,1111,10,3134,1,1,2,112,Bronze
TC-215353,1095,11,3138,1,1,2,112,Bronze
MC-175753,1126,10,3154,1,1,2,112,Bronze
MG-178902,1100,9,2846,1,1,2,112,Bronze
CC-124304,1095,10,2869,1,1,2,112,Bronze
DS-131804,1118,9,2882,1,1,2,112,Bronze
BT-113052,1123,8,2919,1,1,2,112,Bronze
DM-130152,1100,10,2930,1,1,2,112,Bronze
TH-215503,1100,10,2972,1,1,2,112,Bronze
RH-194953,1119,10,2961,1,1,2,112,Bronze
LA-67802,1096,9,3030,1,1,2,112,Bronze
CS-119504,1120,11,3038,1,1,2,112,Bronze
LS-169754,1115,9,2989,1,1,2,112,Bronze
RH-195552,1102,9,2999,1,1,2,112,Bronze
TC-212954,1122,8,4266,1,1,2,112,Bronze
MP-179653,1122,10,4263,1,1,2,112,Bronze
BS-117553,1113,9,4263,1,1,2,112,Bronze
SS-205901,1100,10,4218,1,1,2,112,Bronze
Dp-132403,1113,9,4201,1,1,2,112,Bronze
NR-185501,1097,10,4196,1,1,2,112,Bronze
TB-212502,1102,9,4188,1,1,2,112,Bronze
AH-100302,1123,8,3973,1,1,2,112,Bronze
TH-211001,1101,9,3938,1,1,2,112,Bronze
PS-187601,1124,8,3962,1,1,2,112,Bronze
RF-198403,1104,9,3972,1,1,2,112,Bronze
SD-204852,1110,10,3888,1,1,2,112,Bronze
PF-192252,1118,11,3910,1,1,2,112,Bronze
CC-122204,1115,12,3914,1,1,2,112,Bronze
BD-117253,1099,10,4035,1,1,2,112,Bronze
BF-112753,1101,9,4024,1,1,2,112,Bronze
NP-187002,1123,8,4020,1,1,2,112,Bronze
RD-199003,1127,13,4104,1,1,2,112,Bronze
ND-183704,1122,9,4329,1,1,1,111,Bronze
DW-135851,1100,11,4415,1,1,1,111,Bronze
HM-148601,1104,11,4407,1,1,1,111,Bronze
AI-108554,1108,10,4376,1,1,1,111,Bronze
JH-159851,1110,11,4342,1,1,1,111,Bronze
BF-112752,1101,10,4357,1,1,1,111,Bronze
GZ-144704,1102,9,4355,1,1,1,111,Bronze
AH-100752,1125,9,4526,1,1,1,111,Bronze
TP-211304,1103,9,4456,1,1,1,111,Bronze
SC-208002,1125,10,4487,1,1,1,111,Bronze
AH-102104,1101,9,4805,1,1,1,111,Bronze
DK-132254,1105,9,4802,1,1,1,111,Bronze
RA-199154,1107,9,4794,1,1,1,111,Bronze
MC-174251,1118,10,4780,1,1,1,111,Bronze
CC-126701,1122,9,4766,1,1,1,111,Bronze
EB-139753,1095,13,4883,1,1,1,111,Bronze
AB-102553,1100,9,4644,1,1,1,111,Bronze
ES-140804,1123,9,4657,1,1,1,111,Bronze
JC-153853,1103,11,4676,1,1,1,111,Bronze
PB-192102,1103,10,4684,1,1,1,111,Bronze
RB-194654,1104,12,4714,1,1,1,111,Bronze
BD-116352,1107,10,4687,1,1,1,111,Bronze
AC-104203,1101,9,4561,1,1,1,111,Bronze
